congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,A000055,Aderholt,AL,4,Republican,150,0.9733333333333334,0.95674339,63
115,house,A000055,Aderholt,AL,4,R,95,0.968421052631579,0.94634916,63
116,house,A000055,Aderholt,AL,4,R,55,0.9818181818181818,0.97469705,63
0,house,A000367,Amash,MI,3,Independent,148,0.6351351351351351,0.76493643,9.4
115,house,A000367,Amash,MI,3,R,96,0.5416666666666666,0.84738551,9.4
116,house,A000367,Amash,MI,3,I,52,0.8076923076923077,0.61272275,9.4
0,house,A000369,Amodei,NV,2,Republican,148,0.972972972972973,0.81410719,12.3
115,house,A000369,Amodei,NV,2,R,94,0.9893617021276596,0.87652676,12.3
116,house,A000369,Amodei,NV,2,R,54,0.9444444444444444,0.7054509,12.3
0,house,A000370,Adams,NC,12,Democrat,147,0.11564625850340136,0.13767073,-40
115,house,A000370,Adams,NC,12,D,92,0.17391304347826086,0.20378724,-40
116,house,A000370,Adams,NC,12,D,55,0.01818181818181818,0.02707584,-40
0,house,A000371,Aguilar,CA,31,Democrat,148,0.1891891891891892,0.21469394,-21.1
115,house,A000371,Aguilar,CA,31,D,94,0.2765957446808511,0.31386763,-21.1
116,house,A000371,Aguilar,CA,31,D,54,0.037037037037037035,0.04205826,-21.1
0,house,A000372,Allen,GA,12,Republican,151,0.9668874172185431,0.87290699,16.2
115,house,A000372,Allen,GA,12,R,95,0.968421052631579,0.90578921,16.2
116,house,A000372,Allen,GA,12,R,56,0.9642857142857143,0.81712466,16.2
0,house,A000374,Abraham,LA,5,Republican,127,0.937007874015748,0.937885,29.4
115,house,A000374,Abraham,LA,5,R,96,0.9270833333333334,0.9458395,29.4
116,house,A000374,Abraham,LA,5,R,31,0.967741935483871,0.91325172,29.4
0,house,A000375,Arrington,TX,19,Republican,150,0.96,0.9562212,49
115,house,A000375,Arrington,TX,19,R,95,0.968421052631579,0.94961009,49
116,house,A000375,Arrington,TX,19,R,55,0.9454545454545454,0.96764039,49
0,house,A000376,Allred,TX,32,Democrat,55,0.03636363636363636,0.17745762,-1.9
116,house,A000376,Allred,TX,32,D,55,0.03636363636363636,0.17745762,-1.9
0,house,A000377,Armstrong,ND,0,Republican,54,0.9259259259259259,0.95264984,35.72888837
116,house,A000377,Armstrong,ND,0,R,54,0.9259259259259259,0.95264984,35.72888837
0,house,A000378,Axne,IA,3,Democrat,56,0.03571428571428571,0.34678491,3.5
116,house,A000378,Axne,IA,3,D,56,0.03571428571428571,0.34678491,3.5
0,house,B000213,Barton,TX,6,Republican,92,0.9239130434782609,0.87643124,12.3
115,house,B000213,Barton,TX,6,R,92,0.9239130434782609,0.87643124,12.3
0,house,B000287,Becerra,CA,34,Democrat,1,0,1.4e-7,-72.9
115,house,B000287,Becerra,CA,34,D,1,0,1.4e-7,-72.9
0,house,B000490,Bishop,GA,2,Democrat,148,0.2972972972972973,0.30821376,-11.7
115,house,B000490,Bishop,GA,2,D,93,0.45161290322580644,0.45128279,-11.7
116,house,B000490,Bishop,GA,2,D,55,0.03636363636363636,0.06629704,-11.7
0,house,B000574,Blumenauer,OR,3,Democrat,146,0.11643835616438356,0.12849242,-48.2
115,house,B000574,Blumenauer,OR,3,D,91,0.17582417582417584,0.19149721,-48.2
116,house,B000574,Blumenauer,OR,3,D,55,0.01818181818181818,0.02424813,-48.2
0,house,B000755,Brady,TX,8,Republican,150,0.9866666666666667,0.95632279,48.8
115,house,B000755,Brady,TX,8,R,96,0.9895833333333334,0.95016617,48.8
116,house,B000755,Brady,TX,8,R,54,0.9814814814814815,0.96726789,48.8
0,house,B001227,Brady,PA,1,Democrat,93,0.17204301075268819,0.16459382,-61.3
115,house,B001227,Brady,PA,1,D,93,0.17204301075268819,0.16459382,-61.3
115,house,B001243,Blackburn,TN,7,R,87,0.9195402298850575,0.94563949,39.3
0,house,B001248,Burgess,TX,26,Republican,149,0.9530201342281879,0.93599535,26.5
115,house,B001248,Burgess,TX,26,R,94,0.9574468085106383,0.94107564,26.5
116,house,B001248,Burgess,TX,26,R,55,0.9454545454545454,0.92731266,26.5
0,house,B001250,Bishop,UT,1,Republican,147,0.9591836734693877,0.93857791,27.3
115,house,B001250,Bishop,UT,1,R,93,0.956989247311828,0.94214025,27.3
116,house,B001250,Bishop,UT,1,R,54,0.9629629629629629,0.93244278,27.3
0,house,B001251,Butterfield,NC,1,Democrat,150,0.14,0.1455707,-37
115,house,B001251,Butterfield,NC,1,D,94,0.2127659574468085,0.21569132,-37
116,house,B001251,Butterfield,NC,1,D,56,0.017857142857142856,0.02786822,-37
0,house,B001257,Bilirakis,FL,12,Republican,150,0.96,0.89843236,18.6
115,house,B001257,Bilirakis,FL,12,R,95,0.9789473684210527,0.92184181,18.6
116,house,B001257,Bilirakis,FL,12,R,55,0.9272727272727272,0.85799784,18.6
0,house,B001260,Buchanan,FL,16,Republican,146,0.9315068493150684,0.78055539,10.7
115,house,B001260,Buchanan,FL,16,R,90,0.9666666666666667,0.86069026,10.7
116,house,B001260,Buchanan,FL,16,R,56,0.875,0.65176721,10.7
0,house,B001269,Barletta,PA,11,Republican,92,0.9782608695652174,0.93672465,23.8
115,house,B001269,Barletta,PA,11,R,92,0.9782608695652174,0.93672465,23.8
0,house,B001270,Bass,CA,37,Democrat,139,0.08633093525179857,0.09579815,-76.1
115,house,B001270,Bass,CA,37,D,87,0.12643678160919541,0.14088039,-76.1
116,house,B001270,Bass,CA,37,D,52,0.019230769230769232,0.0203721,-76.1
0,house,B001273,Black,TN,6,Republican,78,0.9358974358974359,0.95902609,48.9
115,house,B001273,Black,TN,6,R,78,0.9358974358974359,0.95902609,48.9
0,house,B001274,Brooks,AL,5,Republican,148,0.8851351351351351,0.94826935,33.4
115,house,B001274,Brooks,AL,5,R,92,0.8369565217391305,0.94722233,33.4
116,house,B001274,Brooks,AL,5,R,56,0.9642857142857143,0.94998946,33.4
0,house,B001275,Bucshon,IN,8,Republican,148,0.9662162162162162,0.94826983,33.7
115,house,B001275,Bucshon,IN,8,R,96,0.9895833333333334,0.94905825,33.7
116,house,B001275,Bucshon,IN,8,R,52,0.9230769230769231,0.94681427,33.7
0,house,B001278,Bonamici,OR,1,Democrat,151,0.13245033112582782,0.1995329,-22.8
115,house,B001278,Bonamici,OR,1,D,95,0.2,0.29451476,-22.8
116,house,B001278,Bonamici,OR,1,D,56,0.017857142857142856,0.03840297,-22.8
0,house,B001281,Beatty,OH,3,Democrat,144,0.13194444444444445,0.14225319,-38.4
115,house,B001281,Beatty,OH,3,D,92,0.1956521739130435,0.2060699,-38.4
116,house,B001281,Beatty,OH,3,D,52,0.019230769230769232,0.02934671,-38.4
0,house,B001282,Barr,KY,6,Republican,151,0.9602649006622517,0.86233222,15.3
115,house,B001282,Barr,KY,6,R,96,0.96875,0.90105912,15.3
116,house,B001282,Barr,KY,6,R,55,0.9454545454545454,0.79473619,15.3
0,house,B001283,Bridenstine,OK,1,Republican,52,0.9423076923076923,0.95711151,28.7
115,house,B001283,Bridenstine,OK,1,R,52,0.9423076923076923,0.95711151,28.7
0,house,B001284,Brooks,IN,5,Republican,151,0.9668874172185431,0.80901046,11.8
115,house,B001284,Brooks,IN,5,R,96,0.9895833333333334,0.87293384,11.8
116,house,B001284,Brooks,IN,5,R,55,0.9272727272727272,0.6974351,11.8
0,house,B001285,Brownley,CA,26,Democrat,148,0.21621621621621623,0.20167268,-21.9
115,house,B001285,Brownley,CA,26,D,92,0.32608695652173914,0.30034879,-21.9
116,house,B001285,Brownley,CA,26,D,56,0.03571428571428571,0.03956193,-21.9
0,house,B001286,Bustos,IL,17,Democrat,151,0.24503311258278146,0.5355718,0.7
115,house,B001286,Bustos,IL,17,D,95,0.3684210526315789,0.70528738,0.7
116,house,B001286,Bustos,IL,17,D,56,0.03571428571428571,0.24766145,0.7
0,house,B001287,Bera,CA,7,Democrat,152,0.2565789473684211,0.31334405,-11.4
115,house,B001287,Bera,CA,7,D,96,0.3854166666666667,0.45691205,-11.4
116,house,B001287,Bera,CA,7,D,56,0.03571428571428571,0.06722748,-11.4
0,house,B001289,Byrne,AL,1,Republican,149,0.9664429530201343,0.94317124,29.4
115,house,B001289,Byrne,AL,1,R,96,0.9583333333333334,0.9458395,29.4
116,house,B001289,Byrne,AL,1,R,53,0.9811320754716981,0.93833815,29.4
0,house,B001290,Brat,VA,7,Republican,95,0.8842105263157894,0.80768775,6.5
115,house,B001290,Brat,VA,7,R,95,0.8842105263157894,0.80768775,6.5
0,house,B001291,Babin,TX,36,Republican,147,0.9591836734693877,0.95643483,46.8
115,house,B001291,Babin,TX,36,R,94,0.9468085106382979,0.95172585,46.8
116,house,B001291,Babin,TX,36,R,53,0.9811320754716981,0.9647866,46.8
0,house,B001292,Beyer,VA,8,Democrat,147,0.1360544217687075,0.11331559,-52.6
115,house,B001292,Beyer,VA,8,D,91,0.1978021978021978,0.16911584,-52.6
116,house,B001292,Beyer,VA,8,D,56,0.03571428571428571,0.0226402,-52.6
0,house,B001293,Bishop,MI,8,Republican,95,0.9789473684210527,0.81057761,6.7
115,house,B001293,Bishop,MI,8,R,95,0.9789473684210527,0.81057761,6.7
0,house,B001294,Blum,IA,1,Republican,93,0.9247311827956989,0.76057766,3.5
115,house,B001294,Blum,IA,1,R,93,0.9247311827956989,0.76057766,3.5
0,house,B001295,Bost,IL,12,Republican,151,0.9668874172185431,0.85537847,14.8
115,house,B001295,Bost,IL,12,R,95,0.9894736842105263,0.89727638,14.8
116,house,B001295,Bost,IL,12,R,56,0.9285714285714286,0.78430166,14.8
0,house,B001296,Boyle,PA,2,Democrat,150,0.13333333333333333,0.15218913,-48
115,house,B001296,Boyle,PA,13,D,94,0.20212765957446807,0.22863067,-33.6
116,house,B001296,Boyle,PA,2,D,56,0.017857142857142856,0.02387655,-48
0,house,B001297,Buck,CO,4,Republican,148,0.8716216216216216,0.92468679,23.1
115,house,B001297,Buck,CO,4,R,94,0.851063829787234,0.93541675,23.1
116,house,B001297,Buck,CO,4,R,54,0.9074074074074074,0.9060087,23.1
0,house,B001298,Bacon,NE,2,Republican,152,0.9473684210526315,0.57511944,2.2
115,house,B001298,Bacon,NE,2,R,96,0.9791666666666666,0.73689927,2.2
116,house,B001298,Bacon,NE,2,R,56,0.8928571428571429,0.29778258,2.2
0,house,B001299,Banks,IN,3,Republican,152,0.9473684210526315,0.9509025,35
115,house,B001299,Banks,IN,3,R,96,0.9479166666666666,0.94963284,35
116,house,B001299,Banks,IN,3,R,56,0.9464285714285714,0.95307906,35
0,house,B001300,Barragán,CA,44,Democrat,150,0.11333333333333333,0.10202951,-70.7
115,house,B001300,Barragán,CA,44,D,94,0.1702127659574468,0.15122911,-70.7
116,house,B001300,Barragán,CA,44,D,56,0.017857142857142856,0.01944446,-70.7
0,house,B001301,Bergman,MI,1,Republican,149,0.9664429530201343,0.91691654,21.3
115,house,B001301,Bergman,MI,1,R,95,0.968421052631579,0.92923049,21.3
116,house,B001301,Bergman,MI,1,R,54,0.9629629629629629,0.89525313,21.3
0,house,B001302,Biggs,AZ,5,Republican,151,0.8079470198675497,0.91476964,21.1
115,house,B001302,Biggs,AZ,5,R,96,0.7291666666666666,0.92917335,21.1
116,house,B001302,Biggs,AZ,5,R,55,0.9454545454545454,0.88962862,21.1
0,house,B001303,Blunt Rochester,DE,0,Democrat,148,0.18243243243243243,0.30462312,-11.43051247
115,house,B001303,Blunt Rochester,DE,0,D,92,0.2717391304347826,0.44921655,-11.43051247
